source	target
PATZ1	HAND2
PATZ1	ZFYVE20
PATZ1	NOC3L
PATZ1	SOX17
PATZ1	HIF3A
PATZ1	IKZF4
PATZ1	HOXC8
PATZ1	BCL11B
PATZ1	CCDC71
PATZ1	FOXL2
PATZ1	HOXB9
PATZ1	IRX3
PATZ1	IRX1
PATZ1	ZNF385D
PATZ1	ZFHX4
PATZ1	ZBTB3
PATZ1	CBLL1
PATZ1	CENPT
PATZ1	ZFP2
PATZ1	ZNF436
PATZ1	HOXA3
PATZ1	TCF7L1
PATZ1	SOX7
PATZ1	SETDB2
PATZ1	MIXL1
PATZ1	DMRTA2
PATZ1	ARID5B
PATZ1	MAFG
PATZ1	ZNF496
PATZ1	ZNF503
PATZ1	ZBTB45
PATZ1	FIZ1
PATZ1	TIGD5
PATZ1	MLXIPL
PATZ1	ZNF101
PATZ1	LHX4
PATZ1	TRERF1
PATZ1	ZNF354B
PATZ1	GSX2
PATZ1	ZNF618
PATZ1	ADAMTS19
PATZ1	RORA
PATZ1	DLX4
PATZ1	ZNF689
PATZ1	OLIG1
PATZ1	ZNF564
PATZ1	ZUFSP
PATZ1	ZNF625
PATZ1	ZSCAN20
PATZ1	ZNF563
PATZ1	ZNF627
PATZ1	ZNF485
PATZ1	ZNF396
PATZ1	ZNF511
PATZ1	ZNF561
PATZ1	ZNF441
PATZ1	ZNF579
PATZ1	MIER3
PATZ1	ZNF449
PATZ1	ZNF524
PATZ1	HOXC4
PATZ1	ZNF367
PATZ1	ZFPM1
PATZ1	MLX
PATZ1	SALL3
PATZ1	NFATC1
PATZ1	ZNF57
PATZ1	TSHZ2
PATZ1	ZNF547
PATZ1	ZFP41
PATZ1	GSC
PATZ1	ZNF575
PATZ1	ZNF792
PATZ1	TUB
PATZ1	SNAI3
PATZ1	TFAP2E
PATZ1	ZNF827
PATZ1	ZBTB12
PATZ1	MITF
PATZ1	GRHL1
PATZ1	ZNF710
PATZ1	LENG9
PATZ1	MAFA
PATZ1	ELF2
PATZ1	ZNF784
PATZ1	E2F7
PATZ1	ZBTB18
PATZ1	ZNF580
PATZ1	ZNF517
PAX2	ZNF780B
PAX2	ZNF780A
PAX2	ZNF613
PAX2	MYBL1
PAX2	MYSM1
PAX2	FOXP3
PAX2	FOXO4
PAX2	RNF166
PAX2	ZFAT
PAX2	ZNF821
PAX2	MXD1
PAX2	ZNF790
PAX2	CREM
PAX2	NFYA
PAX2	PPP1R10
PAX2	STAT3
PAX2	SMARCA5
PAX2	TERF2
PAX2	ZNF256
PAX2	ALX3
PAX2	ANAPC2
PAX2	ZBTB20
PAX2	SOX7
PAX6	CRX
PAX6	ZMAT5
PAX6	ZCCHC11
PAX6	ADAR
PAX6	DMAP1
PAX6	ZNF550
PAX6	ZNF808
PAX6	ZNF626
PAX6	UBTF
PAX6	UNK
PAX6	TBX18
PAX6	ZNF98
PAX6	TOX2
PAX6	ZNF506
PAX6	PRDM8
PAX6	ZNF83
PAX6	PAX6
PAX6	DEK
PAX6	JDP2
PAX6	DPF1
PAX6	TCF3
PAX6	PRDM6
PAX6	SORBS2
PAX6	ZNF611
PAX6	MYNN
PAX6	NFATC4
PAX6	ZNF778
PAX6	TCF4
PAX6	POU2F3
PAX6	ZBTB7B
PAX6	ZNF85
PAX6	E2F8
PAX6	SP6
PAX6	ZNF501
PAX6	CREM
PAX6	MAX
PAX6	MAZ
PAX6	BCL6
PAX6	NFIX
PAX6	PCSK6
PAX6	SP4
PAX6	CEBPA
PAX6	DACH1
PAX6	TCF15
PAX6	CEBPB
PAX6	DLX3
PAX6	ETS2
PAX6	HIST1H1A
PAX6	HES1
PAX6	TERF2
PAX6	FARSB
PAX6	HMG20B
PAX6	CREB3
PAX6	HIC1
PAX6	RAPGEF4
PAX6	NUPL2
PAX6	TBX21
PAX6	BAZ2A
PAX6	SOX8
PAX6	ZBTB39
PAX6	ZC3H13
PAX6	ZNF3
PAX6	SSH3
PAX6	LARP6
PAX6	ASH1L
PAX6	ZNF687
PAX6	LHX5
PAX6	ZNF671
PAX6	MAFG
PAX6	PPARG
PAX6	RHOXF1
PAX6	ZSCAN29
PAX6	ARID2
PAX6	MLX
PAX6	ZNF445
PAX6	HKR1
PAX6	ZNF600
PAX6	ZNF254
PAX9	PAX2
PAX9	PAX6
PAX9	PITX2
PAX9	EGR2
PAX9	SHOX
PAX9	ZNF425
PAX9	PPARA
PAX9	GATA3
PAX9	ZNF787
PAX9	DSP
PAX9	ZNF793
PAX9	ZHX1
PAX9	ZNF772
PAX9	ARNTL
PAX9	ZNF384
PAX9	ZXDC
PAX9	HSF4
PAX9	TFAP2A
PAX9	ZNF493
PAX9	UBTF
PAX9	ZNF391
PAX9	ZNF846
PAX9	MIER1
PAX9	XBP1
PAX9	NKX2-1
PAX9	ZNF275
PAX9	MGA
PAX9	E2F5
PAX9	ZNF621
PAX9	ZNF419
PAX9	TRIM32
PAX9	ZNF554
PAX9	ZNF250
PAX9	MYRF
PAX9	ZBTB4
PAX9	SMARCC2
PAX9	CIZ1
PAX9	NOTO
PAX9	RCOR3
PAX9	BBX
PAX9	HES6
PAX9	ZNF619
PAX9	SKIL
PAX9	PRMT3
PAX9	NR1D2
PAX9	HOPX
PAX9	ZSCAN18
PAX9	GLI1
PAX9	ZC3H14
PAX9	ZNF580
PAX9	ZNF746
PAX9	FLI1
PAX9	SATB2
PAX9	ZNF430
PAX9	ZNF555
PAX9	LMX1A
PAX9	NCOA3
PAX9	STAT6
PAX9	ZNF75D
PAX9	NFIB
PAX9	TCF24
PAX9	MATR3
PAX9	APTX
PAX9	THAP3
PAX9	FOXJ3
PAX9	MBD1
PAX9	TP73
PAX9	ATF3
PAX9	ZNF48
PAX9	E2F3
PAX9	ESRRG
PAX9	ZNF124
PAX9	FOXP1
PAX9	MST1R
PAX9	NFIC
PAX9	ZNF444
PAX9	ZNF85
PAX9	E2F8
PAX9	USP39
PAX9	SOX5
PAX9	RXRB
PAX9	TFAM
PAX9	ZNF551
PAX9	IKZF5
PAX9	TFEB
PAX9	EN2
PAX9	NR6A1
PAX9	DLX4
PAX9	EVX1
PAX9	HIVEP1
PAX9	ISL1
PAX9	NFX1
PAX9	PITX1
PAX9	POU3F1
PAX9	PSMD12
PAX9	REL
PAX9	SALL1
PAX9	SP4
PAX9	TUB
PAX9	YY1
PAX9	ZIC3
PAX9	ZNF91
PAX9	ZNF131
PAX9	ZNF141
PAX9	HMGA2
PAX9	RFXANK
PAX9	MBD2
PAX9	EMX1
PAX9	GTF2F2
PAX9	HOXB7
PAX9	NRF1
PAX9	PITX3
PAX9	ZRSR2
PAX9	CEBPB
PAX9	ARID3A
PAX9	FOXC2
PAX9	GLI2
PAX9	HMGB3
PAX9	MAFB
PAX9	HMX2
PAX9	OLIG2
PAX9	AKAP8
PAX9	SNAI1
PAX9	MXD4
PAX9	PPP1R13L
PAX9	RNF113A
PAX9	NR4A3
PAX9	ALX1
PAX9	ZNF90
PAX9	RAX
PAX9	TRPS1
PAX9	ZBTB44
PAX9	AKAP8L
PAX9	VENTX
PAX9	OTX1
PAX9	ZNF432
PAX9	DHX34
PAX9	ZC3H11A
PAX9	HELZ
PAX9	TCF25
PAX9	ZNF337
PAX9	KLF13
PAX9	HP1BP3
PAX9	SIX4
PAX9	ZNF3
PAX9	ZNF416
PAX9	ZNF358
PAX9	ZFP64
PAX9	LGR4
PAX9	ZKSCAN7
PAX9	BATF3
PAX9	SLC2A4RG
PAX9	PRDM10
PAX9	THAP11
PAX9	ZNF512B
PAX9	UBR4
PAX9	ZFP28
PAX9	TSHZ3
PAX9	ZNF8
PAX9	POLR2L
PAX9	WIZ
PAX9	NR1D1
PAX9	FOXA2
PAX9	DMRT1
PAX9	ZNF667
PAX9	LHX5
PAX9	ZNF574
PAX9	IRX1
PAX9	ZDHHC11
PAX9	CBLL1
PAX9	ZNF672
PAX9	TCF7L1
PAX9	PLXNA1
PAX9	ZNF594
PAX9	ZNF341
PAX9	ZNF486
PAX9	ZNF354B
PAX9	ZNF526
PAX9	ADAMTS17
PAX9	ZNF18
PAX9	ZMAT2
PAX9	ZNF25
PAX9	ZNF627
PAX9	ZNF485
PAX9	ZNF396
PAX9	ZNF23
PAX9	THAP8
PAX9	ZBTB9
PAX9	ZNF524
PAX9	GSC
PAX9	ZNF598
PAX9	ZNF616
PAX9	HKR1
PAX9	GRHL1
PAX9	LENG9
PAX9	FOXO3
PAX9	ZNF254
PAX9	ZNF517
PBX2	RC3H2
PBX2	ELK1
PBX2	ZEB1
PBX2	E2F3
PBX2	TIGD6
PBX2	IRX5
PBX2	SRF
PBX2	HNF4G
PBX2	IRF9
PBX2	ZBTB18
PBX2	TFE3
PBX2	HEYL
PBX2	ZNF358
PBX2	EXOC2
PBX2	LGR4
PBX2	ZNF687
PBX2	IKZF4
PBX2	MXI1
PBX2	ZNF618
PBX2	ARX
PBX2	TGIF1
PBX2	LENG9
PBX3	RC3H2
PBX3	ELK1
PBX3	ZEB1
PBX3	E2F3
PBX3	TIGD6
PBX3	IRX5
PBX3	SRF
PBX3	HNF4G
PBX3	IRF9
PBX3	ZBTB18
PBX3	TFE3
PBX3	HEYL
PBX3	ZNF358
PBX3	EXOC2
PBX3	LGR4
PBX3	ZNF687
PBX3	IKZF4
PBX3	MXI1
PBX3	ZNF618
PBX3	ARX
PBX3	TGIF1
PBX3	LENG9
PGR	SHOX
PGR	DUXA
PGR	ZNF436
PGR	CASZ1
PGR	ZNF133
PGR	HMBOX1
PGR	DEPDC5
PGR	ETV1
PGR	ZBED1
PGR	PPARD
PGR	NKX3-2
PGR	ZNF513
PGR	ESR2
PGR	FOXP1
PGR	ETV4
PGR	RXRB
PGR	MEF2D
PGR	INSM1
PGR	STAT3
PGR	ZNF45
PGR	ZNF140
PGR	NFE2L3
PGR	RUNX3
PGR	HIST1H1D
PGR	ZNF354A
PGR	TBX10
PGR	TRPS1
PGR	HOXC4
PGR	ZNF609
PGR	ZNF521
PGR	ZFR
PGR	PHF20
PGR	THAP1
PGR	UBR4
PGR	ZNFX1
PGR	ZNF70
PGR	DMRT1
PGR	ZBTB3
PGR	MLXIPL
PGR	ZNF431
PGR	RORA
PGR	BATF2
PGR	ZNF558
PGR	ZNF396
PGR	ZNF491
PGR	ZNF827
PGR	MITF
PGR	ZNF599
PGR	ZNF706
PGR	ELF3
PGR	PPP1R13L
PGR	ZNF611
PGR	RNF166
PGR	ZNF540
PGR	ZNF454
PGR	POGZ
PGR	CDC5L
PGR	SNAPC4
PGR	STAT5A
PGR	YY1
PGR	PPARG
PGR	SIM2
PGR	MYCN
PGR	DUSP12
PGR	NR2E3
PGR	ZNF571
PGR	ZC3HAV1
PGR	HOXB4
PGR	ZNF703
PGR	ADAMTS19
PGR	ZBTB9
PGR	ZNF773
PGR	TCF12
PITX2	ZNF692
PITX2	MXD3
PITX2	ZNF234
PITX2	ZNF300
PITX2	POU2F1
PITX2	ZNF670
PITX2	RXRG
PITX2	SSRP1
PITX2	KLF4
PITX2	SLC30A9
PITX2	ZFPM2
PITX2	ZNF225
PITX2	BOLA1
PITX2	ZBTB4
PITX2	ZNF277
PITX2	ZNF564
PITX2	ZUFSP
PITX2	ZNF713
PITX2	MRRF
PKNOX1	RC3H2
PKNOX1	ELK1
PKNOX1	ZEB1
PKNOX1	E2F3
PKNOX1	TIGD6
PKNOX1	IRX5
PKNOX1	SRF
PKNOX1	HNF4G
PKNOX1	IRF9
PKNOX1	ZBTB18
PKNOX1	TFE3
PKNOX1	HEYL
PKNOX1	ZNF358
PKNOX1	EXOC2
PKNOX1	LGR4
PKNOX1	ZNF687
PKNOX1	IKZF4
PKNOX1	MXI1
PKNOX1	ZNF618
PKNOX1	ARX
PKNOX1	TGIF1
PKNOX1	LENG9
POU2AF1	EGR2
POU2AF1	HNF1B
POU2AF1	SMAD2
POU2AF1	ZNF780B
POU2AF1	ZNF780A
POU2AF1	AR
POU2AF1	TSC22D3
POU2AF1	ZNF197
POU2AF1	NRF1
POU2AF1	ZNF565
POU2AF1	ZNF142
POU2AF1	ZNF385B
POU2AF1	ELF3
POU2AF1	ZNF680
POU2AF1	NFIA
POU2AF1	HSF2
POU2AF1	DACH2
POU2AF1	SORBS2
POU2AF1	ZEB2
POU2AF1	RNF166
POU2AF1	ZNF430
POU2AF1	ZNF454
POU2AF1	NCOR1
POU2AF1	THRA
POU2AF1	MEF2C
POU2AF1	ADAR
POU2AF1	POU2F1
POU2AF1	EHF
POU2AF1	TCF4
POU2AF1	POU2F3
POU2AF1	FOXP1
POU2AF1	USP39
POU2AF1	CDX2
POU2AF1	OTX2
POU2AF1	NR6A1
POU2AF1	E2F3
POU2AF1	HMGA1
POU2AF1	ID2
POU2AF1	REL
POU2AF1	SRF
POU2AF1	SREBF2
POU2AF1	MTA2
POU2AF1	CLOCK
POU2AF1	HMX2
POU2AF1	NHLH1
POU2AF1	CREB3
POU2AF1	ADNP2
POU2AF1	ZHX2
POU2AF1	CIC
POU2AF1	ZNF532
POU2AF1	LGR4
POU2AF1	HOXB6
POU2AF1	EBF1
POU2AF1	FIZ1
POU2AF1	ZNF362
POU2AF1	ZNF524
POU2AF1	SALL3
POU2AF1	ZNF428
POU2AF1	LENG9
POU2AF1	ZNF784
POU2F1	PAX6
POU2F1	EGR2
POU2F1	RAG1
POU2F1	HNF1B
POU2F1	SMAD2
POU2F1	ZNF780B
POU2F1	ZNF780A
POU2F1	TSC22D3
POU2F1	TFEC
POU2F1	ZNF197
POU2F1	NRF1
POU2F1	ZNF565
POU2F1	RGS9
POU2F1	ZNF142
POU2F1	ZNF385B
POU2F1	ELF3
POU2F1	IRX2
POU2F1	NFIA
POU2F1	DACH2
POU2F1	CSDA
POU2F1	SORBS2
POU2F1	ZBTB20
POU2F1	LCORL
POU2F1	RNF166
POU2F1	THRA
POU2F1	MLL
POU2F1	EHF
POU2F1	TCF4
POU2F1	POU2F3
POU2F1	FOXP1
POU2F1	USP39
POU2F1	E2F3
POU2F1	HMGA1
POU2F1	SRF
POU2F1	TFAP2A
POU2F1	ESRRA
POU2F1	MTA2
POU2F1	CLOCK
POU2F1	HMX2
POU2F1	NHLH1
POU2F1	ELF2
POU2F1	ZNF544
POU2F1	ADNP2
POU2F1	ZHX2
POU2F1	CIC
POU2F1	ADNP
POU2F1	RBPJ
POU2F1	ZNF532
POU2F1	LGR4
POU2F1	PRDM10
POU2F1	EBF1
POU2F1	HOXB8
POU2F1	THAP9
POU2F1	FIZ1
POU2F1	ZNF658
POU2F1	ADAMTS19
POU2F1	ZKSCAN5
POU2F1	ZNF524
POU2F1	HOXC4
POU2F1	SALL3
POU2F1	ELF1
POU2F1	SNAI3
POU2F1	ZNF428
POU2F1	ZNF713
POU2F1	LENG9
POU2F1	MAFA
POU2F1	ZNF784
POU2F1	AR
POU2F1	ZNF680
POU2F1	HSF2
POU2F1	ZEB2
POU2F1	ZNF430
POU2F1	ZNF454
POU2F1	NCOR1
POU2F1	MEF2C
POU2F1	ADAR
POU2F1	POU2F1
POU2F1	CDX2
POU2F1	OTX2
POU2F1	NR6A1
POU2F1	ID2
POU2F1	REL
POU2F1	SREBF2
POU2F1	CREB3
POU2F1	HOXB6
POU2F1	ZNF362
POU2F1	MAF
POU2F1	ETS1
POU2F1	KLF8
POU2F1	ZNF43
POU2F1	STAT3
POU2F1	CREB5
POU2F1	ZNF10
POU2F1	SIX4
POU2F1	MLXIPL
POU2F1	PPARG
POU2F1	NRK
POU2F1	PAX2
POU2F1	CD36
POU2F1	TP53
POU2F1	GABPA
POU2F1	RFX3
POU2F1	ZNF45
POU2F1	CUL5
POU2F1	YEATS2
POU2F1	POLE4
POU2F1	ZBTB4
POU2F1	ZFP106
POU2F1	TUT1
POU2F1	HOXB4
POU2F1	ZNF579
POU2F1	ZNF781
POU2F1	HOXA3
POU2F1	LIN28B
POU2F1	CHD2
POU2F1	TERF1
POU2F1	ELK3
POU2F1	MITF
POU2F1	MEOX1
POU2F1	BCLAF1
POU2F1	ZSCAN5B
POU2F1	ZEB1
POU2F1	MEF2A
POU2F1	OSR2
POU2F1	TRAFD1
POU2F1	SOX6
POU2F1	IFI16
POU2F1	ARID5B
POU2F1	ZNF85
POU2F1	CREM
POU2F1	HOXB3
POU2F1	SMARCA1
POU2F1	ZKSCAN8
POU2F1	SOX12
POU2F1	PRDM2
POU2F1	ZNF281
POU2F1	ZBTB44
POU2F1	AFF4
POU2F1	ZNF337
POU2F1	BOLA1
POU2F1	PKNOX2
POU2F1	NOC3L
POU2F1	PARP12
POU2F1	ZFHX4
POU2F1	ZIM3
POU2F1	MBNL2
POU2F1	TCF12
POU2F1	ZNF529
POU2F1	ESRRG
POU2F1	ISL1
POU2F1	STAT4
POU2F1	CUL4B
POU2F1	SCML4
POU2F1	ZNF782
POU2F1	LHX8
POU2F1	RUNX3
POU2F1	GPR123
POU2F1	FOXN3
POU2F1	TCF7L2
POU2F1	ZNF347
POU2F1	ZNF607
POU2F1	NR1D2
POU2F1	PRRX1
POU2F1	ZNF33A
POU2F1	ZNF212
POU2F1	ZNF827
POU2F1	ZC3H14
POU2F1	ZSCAN18
POU2F1	ZBTB33
POU2F1	RXRG
POU2F1	NFIX
POU2F1	ZFYVE26
POU2F1	RBM22
POU2F1	PRDM5
POU2F1	KLF10
POU2F1	PKHD1L1
POU2F1	ZNF789
POU2F1	TAX1BP1
POU2F1	MYSM1
POU2F1	ZNF621
POU2F1	ZNF239
POU2F1	SSH1
POU2F1	TCF21
POU2F1	ZNF470
POU2F1	RARG
POU2F1	ZNF30
POU2F1	ELF4
POU2F1	DUS3L
POU2F1	REST
POU2F1	ZNF839
POU2F1	FOXO3
POU2F1	DLX4
POU2F1	FOXN2
POU2F1	SMARCC1
POU2F1	MBD2
POU2F1	SOX5
POU2F1	UBR4
POU2F1	CHD6
POU2F1	ZNF682
POU2F2	PAX6
POU2F2	EGR2
POU2F2	RAG1
POU2F2	HNF1B
POU2F2	SMAD2
POU2F2	ZNF780B
POU2F2	ZNF780A
POU2F2	TSC22D3
POU2F2	TFEC
POU2F2	ZNF197
POU2F2	NRF1
POU2F2	ZNF565
POU2F2	RGS9
POU2F2	ZNF142
POU2F2	ZNF385B
POU2F2	ELF3
POU2F2	IRX2
POU2F2	NFIA
POU2F2	DACH2
POU2F2	CSDA
POU2F2	SORBS2
POU2F2	ZBTB20
POU2F2	LCORL
POU2F2	RNF166
POU2F2	THRA
POU2F2	MLL
POU2F2	EHF
POU2F2	TCF4
POU2F2	POU2F3
POU2F2	FOXP1
POU2F2	USP39
POU2F2	E2F3
POU2F2	HMGA1
POU2F2	SRF
POU2F2	TFAP2A
POU2F2	ESRRA
POU2F2	MTA2
POU2F2	CLOCK
POU2F2	HMX2
POU2F2	NHLH1
POU2F2	ELF2
POU2F2	ZNF544
POU2F2	ADNP2
POU2F2	ZHX2
POU2F2	CIC
POU2F2	ADNP
POU2F2	RBPJ
POU2F2	ZNF532
POU2F2	LGR4
POU2F2	PRDM10
POU2F2	EBF1
POU2F2	HOXB8
POU2F2	THAP9
POU2F2	FIZ1
POU2F2	ZNF658
POU2F2	ADAMTS19
POU2F2	ZKSCAN5
POU2F2	ZNF524
POU2F2	HOXC4
POU2F2	SALL3
POU2F2	ELF1
POU2F2	SNAI3
POU2F2	ZNF428
POU2F2	ZNF713
POU2F2	LENG9
POU2F2	MAFA
POU2F2	ZNF784
POU2F2	AR
POU2F2	ZNF680
POU2F2	HSF2
POU2F2	ZEB2
POU2F2	ZNF430
POU2F2	ZNF454
POU2F2	NCOR1
POU2F2	MEF2C
POU2F2	ADAR
POU2F2	POU2F1
POU2F2	CDX2
POU2F2	OTX2
POU2F2	NR6A1
POU2F2	ID2
POU2F2	REL
POU2F2	SREBF2
POU2F2	CREB3
POU2F2	HOXB6
POU2F2	ZNF362
POU2F3	EGR2
POU2F3	HNF1B
POU2F3	SMAD2
POU2F3	ZNF780B
POU2F3	ZNF780A
POU2F3	AR
POU2F3	TSC22D3
POU2F3	ZNF197
POU2F3	NRF1
POU2F3	ZNF565
POU2F3	ZNF142
POU2F3	ZNF385B
POU2F3	ELF3
POU2F3	ZNF680
POU2F3	NFIA
POU2F3	HSF2
POU2F3	DACH2
POU2F3	SORBS2
POU2F3	ZEB2
POU2F3	RNF166
POU2F3	ZNF430
POU2F3	ZNF454
POU2F3	NCOR1
POU2F3	THRA
POU2F3	MEF2C
POU2F3	ADAR
POU2F3	POU2F1
POU2F3	EHF
POU2F3	TCF4
POU2F3	POU2F3
POU2F3	FOXP1
POU2F3	USP39
POU2F3	CDX2
POU2F3	OTX2
POU2F3	NR6A1
POU2F3	E2F3
POU2F3	HMGA1
POU2F3	ID2
POU2F3	REL
POU2F3	SRF
POU2F3	SREBF2
POU2F3	MTA2
POU2F3	CLOCK
POU2F3	HMX2
POU2F3	NHLH1
POU2F3	CREB3
POU2F3	ADNP2
POU2F3	ZHX2
POU2F3	CIC
POU2F3	ZNF532
POU2F3	LGR4
POU2F3	HOXB6
POU2F3	EBF1
POU2F3	FIZ1
POU2F3	ZNF362
POU2F3	ZNF524
POU2F3	SALL3
POU2F3	ZNF428
POU2F3	LENG9
POU2F3	ZNF784
POU3F1	EGR2
POU3F1	HNF1B
POU3F1	SMAD2
POU3F1	ZNF780B
POU3F1	ZNF780A
POU3F1	AR
POU3F1	TSC22D3
POU3F1	ZNF197
POU3F1	NRF1
POU3F1	ZNF565
POU3F1	ZNF142
POU3F1	ZNF385B
POU3F1	ELF3
POU3F1	ZNF680
POU3F1	NFIA
POU3F1	HSF2
POU3F1	DACH2
POU3F1	SORBS2
POU3F1	ZEB2
POU3F1	RNF166
POU3F1	ZNF430
POU3F1	ZNF454
POU3F1	NCOR1
POU3F1	THRA
POU3F1	MEF2C
POU3F1	ADAR
POU3F1	POU2F1
POU3F1	EHF
POU3F1	TCF4
POU3F1	POU2F3
POU3F1	FOXP1
POU3F1	USP39
POU3F1	CDX2
POU3F1	OTX2
POU3F1	NR6A1
POU3F1	E2F3
POU3F1	HMGA1
POU3F1	ID2
POU3F1	REL
POU3F1	SRF
POU3F1	SREBF2
POU3F1	MTA2
POU3F1	CLOCK
POU3F1	HMX2
POU3F1	NHLH1
POU3F1	CREB3
POU3F1	ADNP2
POU3F1	ZHX2
POU3F1	CIC
POU3F1	ZNF532
POU3F1	LGR4
POU3F1	HOXB6
POU3F1	EBF1
POU3F1	FIZ1
POU3F1	ZNF362
POU3F1	ZNF524
POU3F1	SALL3
POU3F1	ZNF428
POU3F1	LENG9
POU3F1	ZNF784
POU3F1	TAX1BP1
POU3F1	ZFY
POU3F1	ZBTB20
POU3F1	MYNN
POU3F1	RUNX1
POU3F1	STAT3
POU3F1	NR5A2
POU3F1	CREB5
POU3F1	RBPJ
POU3F1	OTX1
POU3F1	GATAD2B
POU3F1	ZNF622
POU3F1	ZSCAN29
POU3F1	RC3H1
POU3F1	ELF1
POU3F1	ELF2
POU5F1B	EGR2
POU5F1B	HNF1B
POU5F1B	SMAD2
POU5F1B	ZNF780B
POU5F1B	ZNF780A
POU5F1B	AR
POU5F1B	TSC22D3
POU5F1B	ZNF197
POU5F1B	NRF1
POU5F1B	ZNF565
POU5F1B	ZNF142
POU5F1B	ZNF385B
POU5F1B	ELF3
POU5F1B	ZNF680
POU5F1B	NFIA
POU5F1B	HSF2
POU5F1B	DACH2
POU5F1B	SORBS2
POU5F1B	ZEB2
POU5F1B	RNF166
POU5F1B	ZNF430
POU5F1B	ZNF454
POU5F1B	NCOR1
POU5F1B	THRA
POU5F1B	MEF2C
POU5F1B	ADAR
POU5F1B	POU2F1
POU5F1B	EHF
POU5F1B	TCF4
POU5F1B	POU2F3
POU5F1B	FOXP1
POU5F1B	USP39
POU5F1B	CDX2
POU5F1B	OTX2
POU5F1B	NR6A1
POU5F1B	E2F3
POU5F1B	HMGA1
POU5F1B	ID2
POU5F1B	REL
POU5F1B	SRF
POU5F1B	SREBF2
POU5F1B	MTA2
POU5F1B	CLOCK
POU5F1B	HMX2
POU5F1B	NHLH1
POU5F1B	CREB3
POU5F1B	ADNP2
POU5F1B	ZHX2
POU5F1B	CIC
POU5F1B	ZNF532
POU5F1B	LGR4
POU5F1B	HOXB6
POU5F1B	EBF1
POU5F1B	FIZ1
POU5F1B	ZNF362
POU5F1B	ZNF524
POU5F1B	SALL3
POU5F1B	ZNF428
POU5F1B	LENG9
POU5F1B	ZNF784
POU6F1	ZNF483
POU6F1	FOXN3
POU6F1	ZNF385B
POU6F1	SALL1
POU6F1	NR2F2
POU6F1	SETDB2
POU6F1	ZBTB20
POU6F1	FOXP2
POU6F1	POU2F1
POU6F1	OTX2
POU6F1	EN2
POU6F1	ID2
POU6F1	NCOA1
POU6F1	ZNF518A
POU6F1	ADNP2
POU6F1	CHD7
POU6F1	TIGD2
PPARA	HNF4A
PPARA	ZNF782
PPARA	ZMAT5
PPARA	KIAA2018
PPARA	ZMAT1
PPARA	ZNF763
PPARA	DMAP1
PPARA	UNKL
PPARA	ZDHHC19
PPARA	SHPRH
PPARA	ZNF586
PPARA	PRR3
PPARA	ZNF697
PPARA	ZGPAT
PPARA	ZBTB40
PPARA	TOX2
PPARA	PRDM8
PPARA	PAX6
PPARA	NR1H3
PPARA	ZNF195
PPARA	NFIA
PPARA	JDP2
PPARA	HMBOX1
PPARA	NFE2
PPARA	ZNF692
PPARA	BBX
PPARA	KIAA1683
PPARA	ZNF576
PPARA	NFE2L2
PPARA	TCF7L2
PPARA	RBM6
PPARA	LARP4
PPARA	ZNF430
PPARA	ZNF607
PPARA	ZNF454
PPARA	ZNF408
PPARA	SP110
PPARA	MYNN
PPARA	MATR3
PPARA	ZFP91
PPARA	CUL2
PPARA	FOXJ3
PPARA	ZNF513
PPARA	MTA1
PPARA	EHF
PPARA	ESR2
PPARA	ARNTL2
PPARA	TRIM3
PPARA	ATF2
PPARA	SP6
PPARA	ZNF211
PPARA	ZNF551
PPARA	CREB3L3
PPARA	ID2
PPARA	IRF2
PPARA	PPP1R10
PPARA	SP2
PPARA	ZNF134
PPARA	SMARCA5
PPARA	FOXD2
PPARA	FOXK2
PPARA	CREB5
PPARA	TBX19
PPARA	LYL1
PPARA	NHLH1
PPARA	TBX10
PPARA	IRF9
PPARA	CREB3
PPARA	NCOA2
PPARA	SRCAP
PPARA	ZNF19
PPARA	RAX
PPARA	ZNF423
PPARA	PPARG
PPARA	ZNF274
PPARA	RNF125
PPARA	SSH3
PPARA	ZNF358
PPARA	EXOC2
PPARA	SALL4
PPARA	ZNF512B
PPARA	ZNF687
PPARA	NR1D1
PPARA	ZNF69
PPARA	RFX7
PPARA	CCDC71
PPARA	THAP9
PPARA	ZNF385D
PPARA	LHX4
PPARA	ADAMTS19
PPARA	ZNF296
PPARA	ARID2
PPARA	TGIF1
PPARA	LMX1A
PPARA	SNAI3
PPARA	DHX57
PPARA	ZNF470
PPARA	LHX8
PPARA	GPATCH8
PPARA	FOXP1
PPARA	ZHX1
PPARA	INF2
PPARA	CREBZF
PPARA	SP100
PPARA	AEBP2
PPARA	ELF3
PPARA	ZNF717
PPARA	THAP5
PPARA	CIZ1
PPARA	BCL6
PPARA	RCOR3
PPARA	SKIL
PPARA	ETV3
PPARA	THAP4
PPARA	TP73
PPARA	PITX2
PPARA	SOX5
PPARA	NPAS1
PPARA	NR2E1
PPARA	ZNF132
PPARA	RFXANK
PPARA	NR2F6
PPARA	TCF20
PPARA	SOX13
PPARA	ZFYVE26
PPARA	TRIT1
PPARA	HMG20A
PPARA	PRDM10
PPARA	ZFP28
PPARA	NR2F2
PPARA	GATA2
PPARA	TIGD5
PPARA	PRDM7
PPARA	THAP8
PPARA	ZNF827
PPARA	HKR1
PPARA	BCL6B
PPARA	CD36
PPARA	RFX5
PPARA	ATF3
PPARA	KLF10
